trip_id,start_time,end_time,headway_secs,exact_times
81730608,06:00:00,10:00:00,1020,0
81730567,06:00:00,10:00:00,1020,0
81730594,06:00:00,10:00:00,1020,0
81730633,06:00:00,10:00:00,1020,0
81730660,06:00:00,10:00:00,1020,0
81730610,06:00:00,10:00:00,1020,0
81730569,06:00:00,10:00:00,1020,0
81730596,06:00:00,10:00:00,1020,0
81730635,06:00:00,10:00:00,1020,0
81730662,06:00:00,10:00:00,1020,0
81730612,06:00:00,10:00:00,1020,0
81730685,06:00:00,10:00:00,1020,0
81730700,06:00:00,10:00:00,1020,0
81730572,06:00:00,10:00:00,1020,0
81730599,06:00:00,10:00:00,1020,0
81730638,10:00:00,16:00:00,692,0
81730665,10:00:00,16:00:00,692,0
81730687,10:00:00,16:00:00,692,0
81730702,10:00:00,16:00:00,692,0
81730615,10:00:00,16:00:00,692,0
81730574,10:00:00,16:00:00,692,0
81730601,10:00:00,16:00:00,692,0
81730640,10:00:00,16:00:00,692,0
81730667,10:00:00,16:00:00,692,0
81730715,10:00:00,16:00:00,692,0
81730730,10:00:00,16:00:00,692,0
81730690,10:00:00,16:00:00,692,0
81730617,10:00:00,16:00:00,692,0
81730705,10:00:00,16:00:00,692,0
81730603,10:00:00,16:00:00,692,0
81730577,10:00:00,16:00:00,692,0
81730717,10:00:00,16:00:00,692,0
81730643,10:00:00,16:00:00,692,0
81730732,10:00:00,16:00:00,692,0
81730745,10:00:00,16:00:00,692,0
81730670,10:00:00,16:00:00,692,0
81730761,10:00:00,16:00:00,692,0
81730707,10:00:00,16:00:00,692,0
81730620,10:00:00,16:00:00,692,0
81730580,10:00:00,16:00:00,692,0
81730606,10:00:00,16:00:00,692,0
81730693,10:00:00,16:00:00,692,0
81730720,10:00:00,16:00:00,692,0
81730747,10:00:00,16:00:00,692,0
81730646,10:00:00,16:00:00,692,0
81730735,16:00:00,20:00:00,685,0
81730763,16:00:00,20:00:00,685,0
81730709,16:00:00,20:00:00,685,0
81730622,16:00:00,20:00:00,685,0
81730673,16:00:00,20:00:00,685,0
81730582,16:00:00,20:00:00,685,0
81730695,16:00:00,20:00:00,685,0
81730722,16:00:00,20:00:00,685,0
81730749,16:00:00,20:00:00,685,0
81730648,16:00:00,20:00:00,685,0
81730737,16:00:00,20:00:00,685,0
81730765,16:00:00,20:00:00,685,0
81730624,16:00:00,20:00:00,685,0
81730675,16:00:00,20:00:00,685,0
81730697,16:00:00,20:00:00,685,0
81730712,16:00:00,20:00:00,685,0
81730585,16:00:00,20:00:00,685,0
81730725,16:00:00,20:00:00,685,0
81730752,16:00:00,20:00:00,685,0
81730740,16:00:00,20:00:00,685,0
81730768,16:00:00,20:00:00,685,0
81730651,20:00:00,24:00:00,1020,0
81730627,20:00:00,24:00:00,1020,0
81730587,20:00:00,24:00:00,1020,0
81730678,20:00:00,24:00:00,1020,0
81730727,20:00:00,24:00:00,1020,0
81730742,20:00:00,24:00:00,1020,0
81730755,20:00:00,24:00:00,1020,0
81730653,20:00:00,24:00:00,1020,0
81730771,20:00:00,24:00:00,1020,0
81730629,20:00:00,24:00:00,1020,0
81730590,20:00:00,24:00:00,1020,0
81730757,20:00:00,24:00:00,1020,0
81730681,20:00:00,24:00:00,1020,0
81730773,20:00:00,24:00:00,1020,0
81730656,20:00:00,24:00:00,1020,0
81730632,06:00:00,10:00:00,1028,0
81730659,06:00:00,10:00:00,1028,0
81730609,06:00:00,10:00:00,1028,0
81730568,06:00:00,10:00:00,1028,0
81730595,06:00:00,10:00:00,1028,0
81730634,06:00:00,10:00:00,1028,0
81730661,06:00:00,10:00:00,1028,0
81730611,06:00:00,10:00:00,1028,0
81730570,06:00:00,10:00:00,1028,0
81730597,06:00:00,10:00:00,1028,0
81730636,06:00:00,10:00:00,1028,0
81730663,06:00:00,10:00:00,1028,0
81730613,06:00:00,10:00:00,1028,0
81730686,06:00:00,10:00:00,1028,0
81730701,10:00:00,16:00:00,755,0
81730573,10:00:00,16:00:00,755,0
81730600,10:00:00,16:00:00,755,0
81730639,10:00:00,16:00:00,755,0
81730666,10:00:00,16:00:00,755,0
81730688,10:00:00,16:00:00,755,0
81730703,10:00:00,16:00:00,755,0
81730616,10:00:00,16:00:00,755,0
81730575,10:00:00,16:00:00,755,0
81730602,10:00:00,16:00:00,755,0
81730641,10:00:00,16:00:00,755,0
81730668,10:00:00,16:00:00,755,0
81730716,10:00:00,16:00:00,755,0
81730731,10:00:00,16:00:00,755,0
81730691,10:00:00,16:00:00,755,0
81730618,10:00:00,16:00:00,755,0
81730706,10:00:00,16:00:00,755,0
81730604,10:00:00,16:00:00,755,0
81730578,10:00:00,16:00:00,755,0
81730718,10:00:00,16:00:00,755,0
81730644,10:00:00,16:00:00,755,0
81730733,10:00:00,16:00:00,755,0
81730746,10:00:00,16:00:00,755,0
81730671,10:00:00,16:00:00,755,0
81730762,10:00:00,16:00:00,755,0
81730708,10:00:00,16:00:00,755,0
81730621,10:00:00,16:00:00,755,0
81730581,10:00:00,16:00:00,755,0
81730694,10:00:00,16:00:00,755,0
81730721,16:00:00,20:00:00,660,0
81730748,16:00:00,20:00:00,660,0
81730647,16:00:00,20:00:00,660,0
81730736,16:00:00,20:00:00,660,0
81730764,16:00:00,20:00:00,660,0
81730710,16:00:00,20:00:00,660,0
81730623,16:00:00,20:00:00,660,0
81730674,16:00:00,20:00:00,660,0
81730583,16:00:00,20:00:00,660,0
81730696,16:00:00,20:00:00,660,0
81730723,16:00:00,20:00:00,660,0
81730750,16:00:00,20:00:00,660,0
81730649,16:00:00,20:00:00,660,0
81730738,16:00:00,20:00:00,660,0
81730766,16:00:00,20:00:00,660,0
81730625,16:00:00,20:00:00,660,0
81730676,16:00:00,20:00:00,660,0
81730698,16:00:00,20:00:00,660,0
81730713,16:00:00,20:00:00,660,0
81730586,16:00:00,20:00:00,660,0
81730726,16:00:00,20:00:00,660,0
81730753,20:00:00,24:00:00,930,0
81730741,20:00:00,24:00:00,930,0
81730769,20:00:00,24:00:00,930,0
81730652,20:00:00,24:00:00,930,0
81730628,20:00:00,24:00:00,930,0
81730588,20:00:00,24:00:00,930,0
81730679,20:00:00,24:00:00,930,0
81730728,20:00:00,24:00:00,930,0
81730743,20:00:00,24:00:00,930,0
81730756,20:00:00,24:00:00,930,0
81730654,20:00:00,24:00:00,930,0
81730772,20:00:00,24:00:00,930,0
81730630,20:00:00,24:00:00,930,0
81730591,20:00:00,24:00:00,930,0
81730758,20:00:00,24:00:00,930,0
81730682,20:00:00,24:00:00,930,0
81819053,06:00:00,10:00:00,373,0
81819070,06:00:00,10:00:00,373,0
81817696,06:00:00,10:00:00,373,0
81817719,06:00:00,10:00:00,373,0
81818449,06:00:00,10:00:00,373,0
81829763,06:00:00,10:00:00,373,0
81818473,06:00:00,10:00:00,373,0
81818764,06:00:00,10:00:00,373,0
81828552,06:00:00,10:00:00,373,0
81828576,06:00:00,10:00:00,373,0
81828599,06:00:00,10:00:00,373,0
81828615,06:00:00,10:00:00,373,0
81829780,06:00:00,10:00:00,373,0
81819055,06:00:00,10:00:00,373,0
81827403,06:00:00,10:00:00,373,0
81829795,06:00:00,10:00:00,373,0
81817698,06:00:00,10:00:00,373,0
81829825,06:00:00,10:00:00,373,0
81817721,06:00:00,10:00:00,373,0
81829840,06:00:00,10:00:00,373,0
81818451,06:00:00,10:00:00,373,0
81829855,06:00:00,10:00:00,373,0
81829765,06:00:00,10:00:00,373,0
81829870,06:00:00,10:00:00,373,0
81818475,06:00:00,10:00:00,373,0
81818766,06:00:00,10:00:00,373,0
81828554,06:00:00,10:00:00,373,0
81829811,06:00:00,10:00:00,373,0
81828578,06:00:00,10:00:00,373,0
81828601,06:00:00,10:00:00,373,0
81828617,06:00:00,10:00:00,373,0
81829782,06:00:00,10:00:00,373,0
81819057,06:00:00,10:00:00,373,0
81827405,06:00:00,10:00:00,373,0
81829797,06:00:00,10:00:00,373,0
81829827,06:00:00,10:00:00,373,0
81829842,06:00:00,10:00:00,373,0
81829857,06:00:00,10:00:00,373,0
81817701,06:00:00,10:00:00,373,0
81829872,10:00:00,16:00:00,457,0
81817724,10:00:00,16:00:00,457,0
81829813,10:00:00,16:00:00,457,0
81818454,10:00:00,16:00:00,457,0
81829784,10:00:00,16:00:00,457,0
81829768,10:00:00,16:00:00,457,0
81818478,10:00:00,16:00:00,457,0
81818769,10:00:00,16:00:00,457,0
81828557,10:00:00,16:00:00,457,0
81828581,10:00:00,16:00:00,457,0
81817703,10:00:00,16:00:00,457,0
81828604,10:00:00,16:00:00,457,0
81817726,10:00:00,16:00:00,457,0
81828620,10:00:00,16:00:00,457,0
81818456,10:00:00,16:00:00,457,0
81819060,10:00:00,16:00:00,457,0
81829770,10:00:00,16:00:00,457,0
81827408,10:00:00,16:00:00,457,0
81818771,10:00:00,16:00:00,457,0
81829800,10:00:00,16:00:00,457,0
81828583,10:00:00,16:00:00,457,0
81829830,10:00:00,16:00:00,457,0
81828606,10:00:00,16:00:00,457,0
81829845,10:00:00,16:00:00,457,0
81828622,10:00:00,16:00:00,457,0
81829860,10:00:00,16:00:00,457,0
81819062,10:00:00,16:00:00,457,0
81829875,10:00:00,16:00:00,457,0
81827410,10:00:00,16:00:00,457,0
81829816,10:00:00,16:00:00,457,0
81829802,10:00:00,16:00:00,457,0
81829787,10:00:00,16:00:00,457,0
81818481,10:00:00,16:00:00,457,0
81829832,10:00:00,16:00:00,457,0
81828560,10:00:00,16:00:00,457,0
81829847,10:00:00,16:00:00,457,0
81817706,10:00:00,16:00:00,457,0
81829862,10:00:00,16:00:00,457,0
81817729,10:00:00,16:00:00,457,0
81829877,10:00:00,16:00:00,457,0
81829773,10:00:00,16:00:00,457,0
81829818,10:00:00,16:00:00,457,0
81818459,10:00:00,16:00:00,457,0
81828609,10:00:00,16:00:00,457,0
81829789,10:00:00,16:00:00,457,0
81818484,10:00:00,16:00:00,457,0
81828625,10:00:00,16:00:00,457,0
81818774,16:00:00,20:00:00,418,0
81819065,16:00:00,20:00:00,418,0
81828563,16:00:00,20:00:00,418,0
81827413,16:00:00,20:00:00,418,0
81828586,16:00:00,20:00:00,418,0
81817708,16:00:00,20:00:00,418,0
81829805,16:00:00,20:00:00,418,0
81817731,16:00:00,20:00:00,418,0
81829835,16:00:00,20:00:00,418,0
81829775,16:00:00,20:00:00,418,0
81829850,16:00:00,20:00:00,418,0
81829820,16:00:00,20:00:00,418,0
81829865,16:00:00,20:00:00,418,0
81818461,16:00:00,20:00:00,418,0
81829880,16:00:00,20:00:00,418,0
81828611,16:00:00,20:00:00,418,0
81829791,16:00:00,20:00:00,418,0
81818486,16:00:00,20:00:00,418,0
81828627,16:00:00,20:00:00,418,0
81818776,16:00:00,20:00:00,418,0
81819067,16:00:00,20:00:00,418,0
81828565,16:00:00,20:00:00,418,0
81827415,16:00:00,20:00:00,418,0
81828588,16:00:00,20:00:00,418,0
81817710,16:00:00,20:00:00,418,0
81829807,16:00:00,20:00:00,418,0
81817733,16:00:00,20:00:00,418,0
81829837,16:00:00,20:00:00,418,0
81829777,16:00:00,20:00:00,418,0
81829852,16:00:00,20:00:00,418,0
81829822,16:00:00,20:00:00,418,0
81829867,16:00:00,20:00:00,418,0
81829882,16:00:00,20:00:00,418,0
81829793,16:00:00,20:00:00,418,0
81818464,16:00:00,20:00:00,418,0
81818489,16:00:00,20:00:00,418,0
81818779,20:00:00,24:00:00,804,0
81828568,20:00:00,24:00:00,804,0
81828591,20:00:00,24:00:00,804,0
81817713,20:00:00,24:00:00,804,0
81817736,20:00:00,24:00:00,804,0
81818466,20:00:00,24:00:00,804,0
81818491,20:00:00,24:00:00,804,0
81818781,20:00:00,24:00:00,804,0
81828570,20:00:00,24:00:00,804,0
81828593,20:00:00,24:00:00,804,0
81817715,20:00:00,24:00:00,804,0
81817738,20:00:00,24:00:00,804,0
81818468,20:00:00,24:00:00,804,0
81818493,20:00:00,24:00:00,804,0
81818783,20:00:00,24:00:00,804,0
81828572,20:00:00,24:00:00,804,0
81828595,20:00:00,24:00:00,804,0
81828551,06:00:00,10:00:00,364,0
81828575,06:00:00,10:00:00,364,0
81828598,06:00:00,10:00:00,364,0
81828614,06:00:00,10:00:00,364,0
81819054,06:00:00,10:00:00,364,0
81827402,06:00:00,10:00:00,364,0
81817697,06:00:00,10:00:00,364,0
81817720,06:00:00,10:00:00,364,0
81818450,06:00:00,10:00:00,364,0
81829764,06:00:00,10:00:00,364,0
81818474,06:00:00,10:00:00,364,0
81818765,06:00:00,10:00:00,364,0
81828553,06:00:00,10:00:00,364,0
81829810,06:00:00,10:00:00,364,0
81828577,06:00:00,10:00:00,364,0
81828600,06:00:00,10:00:00,364,0
81828616,06:00:00,10:00:00,364,0
81829781,06:00:00,10:00:00,364,0
81819056,06:00:00,10:00:00,364,0
81827404,06:00:00,10:00:00,364,0
81829796,06:00:00,10:00:00,364,0
81817699,06:00:00,10:00:00,364,0
81829826,06:00:00,10:00:00,364,0
81817722,06:00:00,10:00:00,364,0
81829841,06:00:00,10:00:00,364,0
81818452,06:00:00,10:00:00,364,0
81829856,06:00:00,10:00:00,364,0
81829766,06:00:00,10:00:00,364,0
81829871,06:00:00,10:00:00,364,0
81818476,06:00:00,10:00:00,364,0
81818767,06:00:00,10:00:00,364,0
81828555,06:00:00,10:00:00,364,0
81829812,06:00:00,10:00:00,364,0
81828579,06:00:00,10:00:00,364,0
81828602,06:00:00,10:00:00,364,0
81828618,06:00:00,10:00:00,364,0
81829783,06:00:00,10:00:00,364,0
81819058,06:00:00,10:00:00,364,0
81827406,06:00:00,10:00:00,364,0
81829798,10:00:00,16:00:00,472,0
81829828,10:00:00,16:00:00,472,0
81829843,10:00:00,16:00:00,472,0
81829858,10:00:00,16:00:00,472,0
81817702,10:00:00,16:00:00,472,0
81829873,10:00:00,16:00:00,472,0
81817725,10:00:00,16:00:00,472,0
81829814,10:00:00,16:00:00,472,0
81818455,10:00:00,16:00:00,472,0
81829785,10:00:00,16:00:00,472,0
81829769,10:00:00,16:00:00,472,0
81818479,10:00:00,16:00:00,472,0
81818770,10:00:00,16:00:00,472,0
81828558,10:00:00,16:00:00,472,0
81828582,10:00:00,16:00:00,472,0
81817704,10:00:00,16:00:00,472,0
81828605,10:00:00,16:00:00,472,0
81817727,10:00:00,16:00:00,472,0
81828621,10:00:00,16:00:00,472,0
81818457,10:00:00,16:00:00,472,0
81819061,10:00:00,16:00:00,472,0
81829771,10:00:00,16:00:00,472,0
81827409,10:00:00,16:00:00,472,0
81818772,10:00:00,16:00:00,472,0
81829801,10:00:00,16:00:00,472,0
81828584,10:00:00,16:00:00,472,0
81829831,10:00:00,16:00:00,472,0
81828607,10:00:00,16:00:00,472,0
81829846,10:00:00,16:00:00,472,0
81828623,10:00:00,16:00:00,472,0
81829861,10:00:00,16:00:00,472,0
81819063,10:00:00,16:00:00,472,0
81829876,10:00:00,16:00:00,472,0
81827411,10:00:00,16:00:00,472,0
81829817,10:00:00,16:00:00,472,0
81829803,10:00:00,16:00:00,472,0
81829788,10:00:00,16:00:00,472,0
81818482,10:00:00,16:00:00,472,0
81829833,10:00:00,16:00:00,472,0
81828561,10:00:00,16:00:00,472,0
81829848,10:00:00,16:00:00,472,0
81817707,10:00:00,16:00:00,472,0
81829863,10:00:00,16:00:00,472,0
81817730,10:00:00,16:00:00,472,0
81829878,10:00:00,16:00:00,472,0
81829774,10:00:00,16:00:00,472,0
81829819,16:00:00,20:00:00,390,0
81818460,16:00:00,20:00:00,390,0
81828610,16:00:00,20:00:00,390,0
81829790,16:00:00,20:00:00,390,0
81818485,16:00:00,20:00:00,390,0
81828626,16:00:00,20:00:00,390,0
81818775,16:00:00,20:00:00,390,0
81819066,16:00:00,20:00:00,390,0
81828564,16:00:00,20:00:00,390,0
81827414,16:00:00,20:00:00,390,0
81828587,16:00:00,20:00:00,390,0
81817709,16:00:00,20:00:00,390,0
81829806,16:00:00,20:00:00,390,0
81817732,16:00:00,20:00:00,390,0
81829836,16:00:00,20:00:00,390,0
81829776,16:00:00,20:00:00,390,0
81829851,16:00:00,20:00:00,390,0
81829821,16:00:00,20:00:00,390,0
81829866,16:00:00,20:00:00,390,0
81818462,16:00:00,20:00:00,390,0
81829881,16:00:00,20:00:00,390,0
81828612,16:00:00,20:00:00,390,0
81829792,16:00:00,20:00:00,390,0
81818487,16:00:00,20:00:00,390,0
81828628,16:00:00,20:00:00,390,0
81818777,16:00:00,20:00:00,390,0
81819068,16:00:00,20:00:00,390,0
81828566,16:00:00,20:00:00,390,0
81827416,16:00:00,20:00:00,390,0
81828589,16:00:00,20:00:00,390,0
81817711,16:00:00,20:00:00,390,0
81829808,16:00:00,20:00:00,390,0
81817734,16:00:00,20:00:00,390,0
81829838,16:00:00,20:00:00,390,0
81829778,16:00:00,20:00:00,390,0
81829853,16:00:00,20:00:00,390,0
81829823,16:00:00,20:00:00,390,0
81829868,20:00:00,24:00:00,767,0
81829883,20:00:00,24:00:00,767,0
81818465,20:00:00,24:00:00,767,0
81818490,20:00:00,24:00:00,767,0
81818780,20:00:00,24:00:00,767,0
81828569,20:00:00,24:00:00,767,0
81828592,20:00:00,24:00:00,767,0
81817714,20:00:00,24:00:00,767,0
81817737,20:00:00,24:00:00,767,0
81818467,20:00:00,24:00:00,767,0
81818492,20:00:00,24:00:00,767,0
81818782,20:00:00,24:00:00,767,0
81828571,20:00:00,24:00:00,767,0
81828594,20:00:00,24:00:00,767,0
81817716,20:00:00,24:00:00,767,0
81817739,20:00:00,24:00:00,767,0
81818469,20:00:00,24:00:00,767,0
81818494,20:00:00,24:00:00,767,0
81818784,20:00:00,24:00:00,767,0
79161013,06:00:00,10:00:00,900,0
79161027,06:00:00,10:00:00,900,0
79161034,06:00:00,10:00:00,900,0
79161041,06:00:00,10:00:00,900,0
79161048,06:00:00,10:00:00,900,0
79161015,06:00:00,10:00:00,900,0
79161029,06:00:00,10:00:00,900,0
79161036,06:00:00,10:00:00,900,0
79161055,06:00:00,10:00:00,900,0
79161043,06:00:00,10:00:00,900,0
79161062,06:00:00,10:00:00,900,0
79161050,06:00:00,10:00:00,900,0
79161017,06:00:00,10:00:00,900,0
79161069,06:00:00,10:00:00,900,0
79161031,06:00:00,10:00:00,900,0
79161076,06:00:00,10:00:00,900,0
79161038,06:00:00,10:00:00,900,0
79161057,06:00:00,10:00:00,900,0
79161045,06:00:00,10:00:00,900,0
79161064,06:00:00,10:00:00,900,0
79161052,06:00:00,10:00:00,900,0
79161083,06:00:00,10:00:00,900,0
79161071,06:00:00,10:00:00,900,0
79161090,06:00:00,10:00:00,900,0
79161078,06:00:00,10:00:00,900,0
79161097,06:00:00,10:00:00,900,0
79161059,06:00:00,10:00:00,900,0
79161104,06:00:00,10:00:00,900,0
79161066,06:00:00,10:00:00,900,0
79161111,06:00:00,10:00:00,900,0
79161085,06:00:00,10:00:00,900,0
79161073,06:00:00,10:00:00,900,0
79161092,06:00:00,10:00:00,900,0
79161080,06:00:00,10:00:00,900,0
79161099,06:00:00,10:00:00,900,0
79161106,06:00:00,10:00:00,900,0
79161113,06:00:00,10:00:00,900,0
79161087,06:00:00,10:00:00,900,0
79161094,06:00:00,10:00:00,900,0
79161101,06:00:00,10:00:00,900,0
79161108,06:00:00,10:00:00,900,0
79161115,06:00:00,10:00:00,900,0
79160985,16:00:00,20:00:00,373,0
79160999,16:00:00,20:00:00,373,0
79161006,16:00:00,20:00:00,373,0
79161020,16:00:00,20:00:00,373,0
79161118,16:00:00,20:00:00,373,0
79160987,16:00:00,20:00:00,373,0
79161001,16:00:00,20:00:00,373,0
79161008,16:00:00,20:00:00,373,0
79161022,16:00:00,20:00:00,373,0
79161120,16:00:00,20:00:00,373,0
79160989,16:00:00,20:00:00,373,0
79161003,16:00:00,20:00:00,373,0
79161010,16:00:00,20:00:00,373,0
79161024,16:00:00,20:00:00,373,0
79161122,16:00:00,20:00:00,373,0
79160957,16:00:00,20:00:00,373,0
79183252,16:00:00,20:00:00,373,0
79160964,16:00:00,20:00:00,373,0
79160971,16:00:00,20:00:00,373,0
79160978,16:00:00,20:00:00,373,0
79160959,16:00:00,20:00:00,373,0
79183254,16:00:00,20:00:00,373,0
79160966,16:00:00,20:00:00,373,0
79160973,16:00:00,20:00:00,373,0
79160980,16:00:00,20:00:00,373,0
79160961,16:00:00,20:00:00,373,0
79183256,16:00:00,20:00:00,373,0
79160968,20:00:00,24:00:00,390,0
79160975,20:00:00,24:00:00,390,0
79161012,06:00:00,10:00:00,900,0
79161026,06:00:00,10:00:00,900,0
79161033,06:00:00,10:00:00,900,0
79161040,06:00:00,10:00:00,900,0
79161047,06:00:00,10:00:00,900,0
79161014,06:00:00,10:00:00,900,0
79161028,06:00:00,10:00:00,900,0
79161035,06:00:00,10:00:00,900,0
79161054,06:00:00,10:00:00,900,0
79161042,06:00:00,10:00:00,900,0
79161061,06:00:00,10:00:00,900,0
79161049,06:00:00,10:00:00,900,0
79161016,06:00:00,10:00:00,900,0
79161068,06:00:00,10:00:00,900,0
79161030,06:00:00,10:00:00,900,0
79161075,06:00:00,10:00:00,900,0
79161037,06:00:00,10:00:00,900,0
79161056,06:00:00,10:00:00,900,0
79161044,06:00:00,10:00:00,900,0
79161063,06:00:00,10:00:00,900,0
79161051,06:00:00,10:00:00,900,0
79161082,06:00:00,10:00:00,900,0
79161070,06:00:00,10:00:00,900,0
79161089,06:00:00,10:00:00,900,0
79161077,06:00:00,10:00:00,900,0
79161096,06:00:00,10:00:00,900,0
79161058,06:00:00,10:00:00,900,0
79161103,06:00:00,10:00:00,900,0
79161065,06:00:00,10:00:00,900,0
79161110,06:00:00,10:00:00,900,0
79161084,06:00:00,10:00:00,900,0
79161072,06:00:00,10:00:00,900,0
79161091,06:00:00,10:00:00,900,0
79161079,06:00:00,10:00:00,900,0
79161098,06:00:00,10:00:00,900,0
79161105,06:00:00,10:00:00,900,0
79161112,06:00:00,10:00:00,900,0
79161086,06:00:00,10:00:00,900,0
79161093,06:00:00,10:00:00,900,0
79161100,06:00:00,10:00:00,900,0
79161107,06:00:00,10:00:00,900,0
79161114,06:00:00,10:00:00,900,0
79160984,16:00:00,20:00:00,372,0
79160998,16:00:00,20:00:00,372,0
79161005,16:00:00,20:00:00,372,0
79161019,16:00:00,20:00:00,372,0
79161117,16:00:00,20:00:00,372,0
79160986,16:00:00,20:00:00,372,0
79161000,16:00:00,20:00:00,372,0
79161007,16:00:00,20:00:00,372,0
79161021,16:00:00,20:00:00,372,0
79161119,16:00:00,20:00:00,372,0
79160988,16:00:00,20:00:00,372,0
79161002,16:00:00,20:00:00,372,0
79161009,16:00:00,20:00:00,372,0
79161023,16:00:00,20:00:00,372,0
79161121,16:00:00,20:00:00,372,0
79160956,16:00:00,20:00:00,372,0
79183251,16:00:00,20:00:00,372,0
79160963,16:00:00,20:00:00,372,0
79160970,16:00:00,20:00:00,372,0
79160977,16:00:00,20:00:00,372,0
79160958,16:00:00,20:00:00,372,0
79183253,16:00:00,20:00:00,372,0
79160965,16:00:00,20:00:00,372,0
79160972,16:00:00,20:00:00,372,0
79160979,16:00:00,20:00:00,372,0
79160960,16:00:00,20:00:00,372,0
79183255,16:00:00,20:00:00,372,0
79160967,16:00:00,20:00:00,372,0
79160974,16:00:00,20:00:00,372,0
81677759,06:00:00,10:00:00,1140,0
81677789,06:00:00,10:00:00,1140,0
81677761,06:00:00,10:00:00,1140,0
81677819,06:00:00,10:00:00,1140,0
81677791,06:00:00,10:00:00,1140,0
81677763,06:00:00,10:00:00,1140,0
81677821,06:00:00,10:00:00,1140,0
81677793,06:00:00,10:00:00,1140,0
81677765,06:00:00,10:00:00,1140,0
81677823,10:00:00,16:00:00,1213,0
81677795,10:00:00,16:00:00,1213,0
81677767,10:00:00,16:00:00,1213,0
81677825,10:00:00,16:00:00,1213,0
81677797,10:00:00,16:00:00,1213,0
81677827,10:00:00,16:00:00,1213,0
81677770,10:00:00,16:00:00,1213,0
81677800,10:00:00,16:00:00,1213,0
81677772,10:00:00,16:00:00,1213,0
81677830,10:00:00,16:00:00,1213,0
81677802,10:00:00,16:00:00,1213,0
81677774,10:00:00,16:00:00,1213,0
81677832,10:00:00,16:00:00,1213,0
81677804,10:00:00,16:00:00,1213,0
81677776,10:00:00,16:00:00,1213,0
81677834,10:00:00,16:00:00,1213,0
81677806,10:00:00,16:00:00,1213,0
81677836,10:00:00,16:00:00,1213,0
81677779,16:00:00,20:00:00,1090,0
81677809,16:00:00,20:00:00,1090,0
81677781,16:00:00,20:00:00,1090,0
81677839,16:00:00,20:00:00,1090,0
81677811,16:00:00,20:00:00,1090,0
81677783,16:00:00,20:00:00,1090,0
81677841,16:00:00,20:00:00,1090,0
81677813,16:00:00,20:00:00,1090,0
81677785,16:00:00,20:00:00,1090,0
81677843,16:00:00,20:00:00,1090,0
81677815,16:00:00,20:00:00,1090,0
81677760,06:00:00,10:00:00,1050,0
81677818,06:00:00,10:00:00,1050,0
81677790,06:00:00,10:00:00,1050,0
81677762,06:00:00,10:00:00,1050,0
81677820,06:00:00,10:00:00,1050,0
81677792,06:00:00,10:00:00,1050,0
81677764,06:00:00,10:00:00,1050,0
81677822,06:00:00,10:00:00,1050,0
81677794,10:00:00,16:00:00,1238,0
81677766,10:00:00,16:00:00,1238,0
81677824,10:00:00,16:00:00,1238,0
81677796,10:00:00,16:00:00,1238,0
81677826,10:00:00,16:00:00,1238,0
81677769,10:00:00,16:00:00,1238,0
81677799,10:00:00,16:00:00,1238,0
81677771,10:00:00,16:00:00,1238,0
81677829,10:00:00,16:00:00,1238,0
81677801,10:00:00,16:00:00,1238,0
81677773,10:00:00,16:00:00,1238,0
81677831,10:00:00,16:00:00,1238,0
81677803,10:00:00,16:00:00,1238,0
81677775,10:00:00,16:00:00,1238,0
81677833,10:00:00,16:00:00,1238,0
81677805,10:00:00,16:00:00,1238,0
81677835,10:00:00,16:00:00,1238,0
81677778,16:00:00,20:00:00,1103,0
81677808,16:00:00,20:00:00,1103,0
81677780,16:00:00,20:00:00,1103,0
81677838,16:00:00,20:00:00,1103,0
81677810,16:00:00,20:00:00,1103,0
81677782,16:00:00,20:00:00,1103,0
81677840,16:00:00,20:00:00,1103,0
81677812,16:00:00,20:00:00,1103,0
81677784,16:00:00,20:00:00,1103,0
81677842,16:00:00,20:00:00,1103,0
81677814,16:00:00,20:00:00,1103,0
81677786,16:00:00,20:00:00,1103,0
81677844,16:00:00,20:00:00,1103,0
81678691,06:00:00,10:00:00,1120,0
81678719,06:00:00,10:00:00,1120,0
81678693,06:00:00,10:00:00,1120,0
81678721,06:00:00,10:00:00,1120,0
81678695,06:00:00,10:00:00,1120,0
81678751,06:00:00,10:00:00,1120,0
81678723,06:00:00,10:00:00,1120,0
81678697,06:00:00,10:00:00,1120,0
81678753,06:00:00,10:00:00,1120,0
81678725,10:00:00,16:00:00,1190,0
81678699,10:00:00,16:00:00,1190,0
81678755,10:00:00,16:00:00,1190,0
81678727,10:00:00,16:00:00,1190,0
81678757,10:00:00,16:00:00,1190,0
81678702,10:00:00,16:00:00,1190,0
81678730,10:00:00,16:00:00,1190,0
81678704,10:00:00,16:00:00,1190,0
81678760,10:00:00,16:00:00,1190,0
81678732,10:00:00,16:00:00,1190,0
81678706,10:00:00,16:00:00,1190,0
81678762,10:00:00,16:00:00,1190,0
81678734,10:00:00,16:00:00,1190,0
81678708,10:00:00,16:00:00,1190,0
81678764,10:00:00,16:00:00,1190,0
81678736,10:00:00,16:00:00,1190,0
81678766,10:00:00,16:00:00,1190,0
81678711,10:00:00,16:00:00,1190,0
81678739,16:00:00,20:00:00,1090,0
81678713,16:00:00,20:00:00,1090,0
81678769,16:00:00,20:00:00,1090,0
81678741,16:00:00,20:00:00,1090,0
81678715,16:00:00,20:00:00,1090,0
